state,country,gender,ethnicity,studentIDs,originSource,studentType,major,financialAidOfferedAmount,athlete,sport,raleyCollegeTagExists,recruitingTerritory,counselor,counselorIncomingTextCount,counselorOutgoingTextCount,phoneSuccessfulCount,phoneUnsuccessfulCount,phoneVoicemailCount,admittedStudentsDay,bisonDay,bisonDayAtTheWeekend,campusVisit,dallasBisonExclusive,footballVisit,golfVisit,oklahomaCityBisonExclusive,scholarsBisonDay,scholarsMixerAndBanquet,scholarshipInterview,scholarshipInterviewRegistration,softballVisit,trackVisit,tulsaBisonExclusive,volleyballVisit,eventsAttendedCount
PUNJAB,ITA,Not Declared,Eth-4,01348643,Private Colleges & Universities,Transfer,"Global Marketplace Engagement, Math Education Emphasis",3553,N,Volleyball,N,T00,C4,8,1,16,14,14,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,15
PR,TGO,M,Eth-5,01493870,Church Visit,First-Time Freshman,"Philosophy, Apologetics Emphasis",3101,N,Volleyball,N,Homeschool,C5,4,14,2,11,11,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,Y,Y,N,6
MA,NZL,M,Eth-2,01549345,Campus Visit Attended,Second Degree,"Philosophy, Apologetics Emphasis",4776,N,Basketball (Women's),Y,T01,C11,0,2,17,7,10,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,6
PA,ZWE,Not Declared,Eth-1,01516257,GTCF Matchmaker,Readmit,Sport Psychology,4255,N,Track & Field (Men's),Y,T07,C7,17,14,0,16,20,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,19
Muscat,MDG,Not Declared,Eth-8,01519292,Bison Day Attended,Second Degree,"Biblical and Theological Studies, History and Theology Emphasis",3895,Y,Track & Field (Women's),Y,T04,C5,12,11,17,11,14,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,8
Ulaanbaatar,PNG,M,Eth-4,01398443,Super Summer,Test Optional,"Journalism and Mass Communication, Journalism Emphasis",3948,N,Not Declared,Y,T00,C5,18,10,19,1,1,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,20
HI,ARE,Not Declared,Eth-1,01544670,Clark Higher Ed Quick App,Test Optional,Sport Psychology,4826,Y,Soccer,N,Graduate,C11,5,2,15,19,11,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,5
FERGANA,BWA,M,Eth-1,01506433,Encoura Affinity Connection,Second Degree,"Sports and Recreation, Camp Administration Emphasis",3169,Y,Dance,N,T06,C12,3,18,14,2,3,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,1
IL,BDI,Not Declared,Eth-9,01536163,StriveScan - Connections,Second Degree,Philosophy,4907,N,Marching Band,N,P02,C12,7,2,8,2,20,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,Y,19
ANAMBRA,BRB,Not Declared,Eth-7,01306365,Niche Inquiries,Readmit,Master of Arts in Christian Studies: Biblical and Theological Studies (Online),2669,Y,Softball,Y,P02,C7,13,13,20,8,18,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,19
PR,TGO,Not Declared,Eth-8,01552442,Clark Higher Ed Paid Social,Transfer,Art,4393,N,Not Declared,Y,T00,C12,17,8,14,12,15,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,Y,N,N,11
North Rhine-Westphalia,PAK,Not Declared,Eth-6,01496140,Not Declared,Test Optional,"Sports and Recreation, Camp Administration Emphasis",3308,N,Basketball (Men's),Y,T01,C12,8,11,18,8,6,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,1
IL,IRN,Not Declared,Not Declared,01309501,Referral - OBU Faculty Member,Transfer,"Music Education, Instrumental Certificate P-12",2029,Y,Track & Field (Men's),N,T02,C4,1,0,0,0,16,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,5
PA,IRN,Not Declared,Eth-9,01488377,ACT Tape Load,Second Degree,Interdisciplinary,4444,Y,STUNT,N,T03,C14,12,17,18,15,20,N,Y,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,Y,12
NY,UGA,M,Eth-4,01406451,CLT Prospect,Transfer,Biochemistry,3230,Y,Basketball (Men's),Y,T02,C2,7,14,9,15,18,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,2
Kigali,GMB,Not Declared,Eth-4,01590553,ACT Tape Load,First-Time Freshman,Chemistry,4855,Y,Volleyball,Y,T04,C12,10,2,4,12,14,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,5
PA,LBR,Not Declared,Eth-8,01306870,New Mexico Annual Convention,Test Optional,Family Therapy,3355,Y,Softball,Y,T02,C5,1,3,1,19,3,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,16
Qashqadaryo,TJK,Not Declared,Eth-5,01430790,Inquiry Form,Second Degree,Business Administration,4855,N,Softball,N,T07,C11,15,15,20,2,12,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,5
IA,ARG,M,Eth-4,01552683,Not Declared,Second Degree,"Chemistry, Forensic Emphasis",3052,Y,Football,N,T00,C5,6,20,8,6,7,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,18
Bong,COD,M,Eth-6,01497756,RNL Sophomore Search,Second Degree,"Sports and Recreation, Sports and Recreation Management Emphasis",2556,Y,STUNT,Y,P01,C11,12,3,19,15,3,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N,9
SD,PER,Not Declared,Eth-1,01311134,Capture Higher Ed,Transfer (24+ Hours),"Exercise Science, Human Performance Emphasis",3355,N,Football,Y,Graduate,C3,7,12,3,0,14,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,14
DAKAR,VNM,M,Eth-3,01522094,College Fair Contact,Transfer,Art,3794,N,Soccer,Y,T02,C4,5,6,17,20,1,N,Y,N,Y,N,N,N,N,Y,N,N,N,Y,Y,Y,N,19
CO,MEX,M,Eth-6,01315957,FAFSA,Readmit,Computer Science,3442,N,Golf,Y,Graduate,C3,2,3,7,8,1,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,12
NY,BDI,M,Eth-8,01377739,Next Step Magazine,First-Time Freshman,Master of Arts in Christian Studies: Biblical and Theological Studies (In-Person),4766,N,Football,N,T02,C2,11,4,16,8,8,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,2
MA,TZA,M,Eth-2,01389507,CLT Prospect,First-Time Freshman,"Chemistry, Forensic Emphasis",3552,Y,Basketball (Men's),Y,T04,C2,17,18,20,5,15,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,19
Sindh,SAU,M,Eth-9,01473572,Private Colleges & Universities,First-Time Freshman,Sports Communication,4174,N,Not Declared,N,P02,C10,20,8,3,13,14,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,Y,Y,6
MO,RWA,Not Declared,Eth-4,01484527,Campus Visit Attended,Transfer (24+ Hours),"Social Sciences Education, Secondary",4054,Y,Volleyball,Y,T06,C8,2,4,10,1,14,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,Y,Y,N,Y,4
Dar es Salaam,UGA,Not Declared,Eth-5,01444719,Graduate Website Inquiry,Transfer,"English Education, Secondary",4174,Y,Dance,Y,T05,C11,5,15,11,0,3,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,18
SANCTI SPIRITUS,CZE,M,Eth-9,01387107,Transcript Received,Test Optional,Communication Studies,4925,N,Soccer,Y,P01,C9,7,0,1,15,6,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,2
Antananarivo,BHS,M,Eth-3,01507326,Christian Connector,Second Degree,Management,3619,Y,Not Declared,Y,T01,C14,1,18,7,15,20,N,N,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,11
Yangon,Not Declared,Not Declared,Eth-5,01549451,Southern Baptist Convention,Transfer,Software Engineering,3658,Y,Basketball (Men's),N,P01,C6,4,16,17,13,1,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,N,4
PA,IRN,Not Declared,Eth-2,01522601,Text Message - Outgoing,Test Optional,Corporate Innovation,3052,Y,Soccer,Y,T04,C11,0,18,12,17,11,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,11
ND,NGA,M,Eth-3,01340112,CLT Prospect,Test Optional,Alternative Teaching Certificate,4433,N,Volleyball,Y,P02,C2,5,13,14,9,14,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,16
Eastern Visayas,MEX,Not Declared,Eth-7,01556675,Phone Call - Voicemail,Transfer (24+ Hours),"Global Marketplace Engagement, TESOL Emphasis",3261,N,Volleyball,N,Raley College,C8,18,4,6,2,14,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,18
Colon,MMR,M,Eth-2,01501253,Online Application,Test Optional,"Christian Ministry, Women's Ministry Emphasis",3885,N,Marching Band,N,Graduate,C11,0,0,8,20,20,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,N,5
East Kazakhstan,VNM,M,Eth-6,01429115,FAFSA,Readmit,Sociology,2400,Y,Basketball (Men's),Y,T02,C12,10,2,15,6,17,N,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,8
Bihar,URY,Not Declared,Eth-3,01374683,Super Summer,Transfer,"Chemistry, Forensic Emphasis",4784,Y,Basketball (Men's),Y,T06,C7,1,11,3,8,2,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,Y,2
Manicaland,ARE,Not Declared,Eth-1,01462373,StriveScan - Scans,Transfer (24+ Hours),"Exercise Science, Pre-Allied Health Emphasis",3036,N,Basketball (Men's),Y,P02,C13,18,11,19,19,10,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,13
Dhaka Division,IND,Not Declared,Eth-2,01528249,Encoura,Transfer (24+ Hours),Middle School Education,3862,N,STUNT,N,T04,C9,4,13,2,6,12,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,N,Y,Y,10
Saint Catherine,SLV,M,Eth-9,01567957,College Raptor,Readmit,MBA in Transformational Leadership,4752,N,Track & Field (Women's),Y,T06,C12,12,8,13,0,15,N,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,10
Garissa,PER,M,Eth-3,01533850,College Fair Contact,Second Degree,"Sports and Recreation, Sports Ministry Emphasis",4433,N,Golf,Y,T00,C8,11,3,14,0,3,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,2
LA,MAR,Not Declared,Eth-6,01489626,Campus Visit Registration,Readmit,Family Science,3553,N,Track & Field (Men's),Y,T02,C6,0,4,17,8,20,Y,Y,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,12
Maharashtra,VEN,M,Eth-6,01442347,Empower Conference,Transfer,Master of Arts in Christian Studies: Biblical and Theological Studies (Online),2794,Y,Not Declared,N,T01,C2,13,5,12,18,20,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,19
Al Farwaniyah,VNM,Not Declared,Eth-5,01531726,Church Visit,Readmit,"Biology, Forensic Emphasis",4766,Y,Basketball (Women's),Y,T04,C5,13,13,15,2,3,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,6
Bagmati,PAK,Not Declared,Eth-6,01594940,Christian Connector Web Response,Transfer (24+ Hours),"Psychology, Pre-Counseling",3885,Y,Soccer,Y,Graduate,C11,13,14,12,20,14,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,6
Rivers,GHA,Not Declared,Eth-8,01534724,CollegExpress,Transfer,"Journalism and Mass Communication, Journalism Emphasis",2837,Y,Softball,Y,P01,C7,0,11,12,14,17,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,Y,Y,13
ME,SEN,M,Eth-2,01363740,Online Application,Readmit,Graphic Design,2779,N,STUNT,N,Homeschool,C3,9,3,18,17,11,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,3
Western Cape,KEN,Not Declared,Eth-9,01322127,Christian Connector Web Response,Second Degree,"Biology, Forensic Emphasis",3906,N,Volleyball,Y,T06,C8,1,6,1,15,19,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,1
Sindh,VEN,Not Declared,Eth-4,01421175,Private Colleges & Universities,Test Optional,Creative Writing,2556,Y,Football,N,T07,C6,8,3,16,8,10,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,3
ID,KWT,Not Declared,Eth-1,01506580,Clark Higher Ed Search,Second Degree,"Global Marketplace Engagement, Business Emphasis",3530,Y,Not Declared,N,Raley College,C8,4,2,14,9,11,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,1
WY,BFA,M,Eth-4,01335920,Campus Visit Registration,Test Optional,Creative Media,3895,Y,Marching Band,N,T00,C14,11,3,3,0,5,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,18
Hhohho,PSE,Not Declared,Not Declared,01485727,Clark Higher Ed Paid Social,First-Time Freshman,MBA in Transformational Leadership,3776,Y,Basketball (Women's),N,T07,C14,10,11,17,1,0,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,20
WEST COAST DIVISION,GMB,Not Declared,Not Declared,01485477,Encoura Affinity Connection,Readmit,Physics,2039,Y,Track & Field (Women's),N,Homeschool,C3,7,19,11,15,5,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,7
Istanbul,CAN,M,Eth-8,01310400,Super Summer,Test Optional,"Biblical and Theological Studies, Biblical Studies Emphasis",3169,N,Track & Field (Men's),N,Raley College,C6,8,16,16,0,4,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,3
ISLAMABAD CAPITAL TERRITORY,ROU,M,Not Declared,01336036,Clark Higher Ed Quick App,Readmit,"Mathematics Education, Secondary",3783,N,Basketball (Women's),Y,Graduate,C5,12,2,7,9,12,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,5
Morazan,ARE,M,Eth-6,01402779,Bison Day Registration,Transfer,Software Engineering,3188,Y,Marching Band,Y,P02,C13,11,3,12,2,2,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,11
Araucania,UZB,Not Declared,Eth-7,01503114,Capture Higher Ed,Readmit,"Exercise Science, Pre-Allied Health Emphasis",4444,N,Dance,Y,T04,C13,6,6,11,2,20,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,11
Dhaka Division,NZL,Not Declared,Eth-5,01582026,Clark Higher Ed Search,Transfer,"Biblical and Theological Studies, History and Theology Emphasis",3553,N,Softball,N,T02,C2,12,20,17,4,15,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,15
MD,ESP,M,Eth-1,01432495,Text Message,Test Optional,"Chemistry, Forensic Emphasis",4103,N,Football,N,Homeschool,C9,2,6,3,20,20,N,Y,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,1
Lagos,USA,Not Declared,Not Declared,01497893,Transcript Received,Second Degree,"Global Marketplace Engagement, Global Education Emphasis",2055,N,Basketball (Women's),N,T04,C7,8,14,20,18,6,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,9
Manzini,IND,M,Eth-6,01308132,Website Inquiry,Transfer (24+ Hours),Project Management,2039,Y,Basketball (Men's),N,T07,C12,12,2,8,4,18,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,Y,1
Not Declared,UZB,Not Declared,Not Declared,01424612,STEM Camp,Transfer (24+ Hours),Interdisciplinary,4925,Y,Basketball (Women's),N,T05,C10,2,2,9,18,15,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,13
Western,SWZ,M,Eth-5,01363656,FAFSA,Test Optional,Theatre,3862,Y,Track & Field (Men's),Y,T05,C8,10,2,20,16,6,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,1
Central Equatoria,DEU,Not Declared,Eth-1,01401652,Bison Day Attended,Second Degree,International Business,2794,Y,Marching Band,Y,T00,C12,18,5,18,0,14,N,N,Y,N,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,19
Gilgit-Baltistan,BDI,M,Eth-7,01564840,Phone Call - Voicemail,Test Optional,"Global Marketplace Engagement, Political Science Emphasis",3308,Y,STUNT,N,Homeschool,C5,18,14,3,2,7,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,11
LAGOS,BRA,Not Declared,Eth-3,01358690,STEM Camp,First-Time Freshman,"Journalism and Mass Communication, Journalism Emphasis",3038,Y,Soccer,Y,T07,C5,5,13,3,3,11,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,5
Not Declared,BWA,M,Not Declared,01466500,Campus Visit Registration,Readmit,MBA in Transformational Leadership,4784,N,Volleyball,Y,T03,C7,6,5,16,6,12,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,13
WV,MEX,Not Declared,Eth-2,01456015,Super Summer,Test Optional,Computer Science,2400,N,Football,Y,P01,C5,20,15,13,12,4,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,9
Ashanti,CUB,M,Eth-4,01362226,Private Colleges & Universities,Second Degree,"Psychology, Pre-Counseling",2116,N,Dance,N,T00,C8,10,18,0,2,15,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,3
WV,VEN,M,Eth-6,01452196,Transcript Received,Test Optional,"Computer Science, Interdisciplinary Emphasis",4433,N,STUNT,Y,T02,C9,8,0,19,2,16,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,0
Kinshasa,SLV,M,Eth-3,01380626,Inquiry Form,Second Degree,Engineering - Systems Engineering,3155,N,Basketball (Men's),N,T01,C4,14,17,17,10,17,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,N,N,5
DC,KWT,M,Eth-5,01327295,Bison Day Attended,Test Optional,Elementary Education,2190,Y,Dance,N,T04,C7,2,13,4,4,3,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,20
OK,KAZ,M,Eth-5,01342050,Christian Connector Web Response,Transfer,"Sports and Recreation, Athletic Coaching Emphasis",4433,Y,Volleyball,Y,T03,C3,11,13,14,16,1,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,1
BC,GBR,Not Declared,Eth-7,01309343,CLT Application,Test Optional,"Spanish Education, P-12",3188,Y,Football,Y,T02,C8,9,8,13,6,7,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,12
Al Farwaniyah,ZMB,M,Eth-4,01328500,Niche Inquiries,Test Optional,Criminal Justice,3794,N,Football,Y,T06,C5,16,13,8,18,15,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,12
Araucania,ITA,M,Eth-9,01490757,CollegExpress,Test Optional,Christian Ministry,4456,Y,Basketball (Men's),Y,T07,C4,14,13,19,16,2,N,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,Y,Y,N,19
Manipur,SSD,Not Declared,Eth-8,01405598,Not Declared,Transfer (24+ Hours),"Psychology, Pre-Counseling",4799,N,Marching Band,N,T00,C10,9,13,17,6,6,N,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,7
Gauteng,BEN,M,Eth-8,01391753,Encoura Affinity Connection,Transfer,Musical Arts,3038,N,Not Declared,N,T07,C2,18,11,15,11,15,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,6
WEST COAST DIVISION,PAK,M,Eth-2,01512227,Oklahoma Promise,Second Degree,Engineering - Mechanical Engineering,3862,Y,Dance,N,T07,C5,2,14,14,6,6,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,13
West Bengal,MMR,M,Not Declared,01323006,Christian Connector,Test Optional,"Philosophy, Apologetics Emphasis",3261,N,Track & Field (Men's),N,T01,C2,18,3,0,9,10,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,16
ADDIS ABABA,LSO,Not Declared,Not Declared,01537792,Encoura,Readmit,"Science Education, Secondary",4907,N,Basketball (Men's),N,Raley College,C11,4,1,3,20,6,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,1
Ogun,GHA,Not Declared,Eth-3,01480446,College Raptor,Readmit,Psychology,4103,Y,Track & Field (Women's),Y,Graduate,C14,12,3,9,12,17,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,18
Fergana,ARG,M,Eth-1,01341059,Website Inquiry,Readmit,"Biology, Forensic Emphasis",3948,Y,Softball,Y,P01,C4,8,2,20,9,14,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,3
-- Select --,BFA,M,Eth-2,01354817,College Raptor,Second Degree,"Biblical and Theological Studies, Practical Theology Emphasis",3696,N,Golf,Y,P01,C11,11,2,9,17,5,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,5
OK,BWA,M,Eth-8,01507378,Text Message,First-Time Freshman,"Accounting, Interdisciplinary Emphasis",3553,Y,STUNT,N,T01,C2,10,15,7,12,16,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,N,5
Enugu,WSM,Not Declared,Eth-7,01348694,Clark Higher Ed Paid Social,Second Degree,"Social Sciences Education, Secondary",3552,Y,Basketball (Women's),N,T02,C13,10,14,1,12,6,N,Y,N,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,Y,1
Sao Paulo,TUR,M,Eth-7,01552105,Text Message - Outgoing,Second Degree,"Sports and Recreation, Camp Administration Emphasis",4907,Y,STUNT,N,T07,C14,5,2,8,4,7,N,Y,N,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,2
ETHIOPIA,CYP,Not Declared,Eth-4,01409148,Christian Connector Web Response,Test Optional,"Sports and Recreation, Sports and Recreation Management Emphasis",3442,Y,Football,Y,T03,C4,16,19,20,8,12,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,12
Addis Ababa,UGA,M,Eth-5,01544465,Bison Day Attended,Second Degree,"Philosophy, Apologetics Emphasis",4433,N,Soccer,N,T04,C9,11,19,14,9,3,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,17
ASHANTI,WSM,Not Declared,Eth-6,01315420,Not Declared,Transfer (24+ Hours),"English Education, Secondary",3530,Y,Basketball (Men's),N,Raley College,C13,2,13,7,14,18,N,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,3
ETHIOPIA,HND,Not Declared,Eth-6,01385399,Campus Visit Registration,Second Degree,Alternative Teaching Certificate,3692,N,Basketball (Men's),Y,T01,C10,11,19,12,2,0,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,1
NC,Not Declared,Not Declared,Not Declared,01438465,Transcript Received,Test Optional,Elementary Education,2826,N,Not Declared,N,Raley College,C4,2,14,2,14,11,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,2
Central River Division,VNM,M,Eth-9,01325017,CollegExpress,Second Degree,Computer Science,3052,N,Golf,Y,Raley College,C9,10,0,11,20,18,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,0
Gilgit-Baltistan,BRA,M,Eth-6,01491304,Campus Visit Registration,Transfer,"Global Marketplace Engagement, Math Education Emphasis",3038,Y,Golf,N,P02,C3,8,1,12,14,14,N,N,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,1
Anambra,Not Declared,Not Declared,Eth-5,01496808,Empower Conference,First-Time Freshman,Mathematics,3794,Y,Basketball (Women's),Y,T04,C5,0,18,8,9,11,N,N,N,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,19
OR,NPL,M,Eth-1,01576340,New Mexico Annual Convention,First-Time Freshman,"Science Education, Secondary",4456,Y,Football,N,T02,C10,2,10,11,19,18,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,13
Prague,PNG,M,Eth-1,01481418,Phone Call - Voicemail,Second Degree,Interdisciplinary,4826,Y,Not Declared,N,T06,C8,5,17,11,8,19,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,15
NV,WSM,Not Declared,Eth-1,01435573,Niche Inquiries,Readmit,"Christian Ministry, Student and Family Ministry Emphasis",4528,Y,Marching Band,Y,T01,C9,14,15,8,2,18,Y,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,19
Maseru,NPL,Not Declared,Eth-8,01598424,Southern Baptist Convention,Second Degree,"Special Education, Early Childhood Track",3038,Y,Track & Field (Men's),Y,T01,C3,5,16,11,11,6,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,17
Gauteng,MWI,M,Not Declared,01538141,Phone Call - Voicemail,First-Time Freshman,Mathematics,4958,N,Basketball (Men's),N,T07,C10,7,18,1,2,10,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,9
Anambra,TZA,M,Eth-9,01474524,RNL Sophomore Search,Transfer,Applied Mathematics: Actuarial and Financial Math Emphasis,4925,N,Softball,Y,Graduate,C12,18,11,3,2,12,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,16
AL,CZE,M,Eth-3,01448593,High School Visit,Readmit,Mathematics,3308,N,Golf,Y,T02,C12,10,3,15,17,15,N,N,Y,N,Y,N,N,N,N,N,Y,Y,Y,N,Y,Y,7
OK,MNG,Not Declared,Eth-1,01590455,Inquiry Card,Transfer,Worship Studies,2992,N,Track & Field (Women's),N,T03,C14,11,15,9,19,8,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,Y,15
Zurich,ESP,Not Declared,Eth-2,01395017,Inquiry Card,Readmit,Undecided,3696,N,Softball,N,T05,C4,10,3,17,11,12,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,5
GUATENG,Not Declared,M,Eth-1,01446250,Falls Creek,First-Time Freshman,Psychology,4729,Y,Football,N,T04,C5,0,17,11,1,15,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,Y,4
Enugu,ZWE,M,Eth-5,01439301,RNL Sophomore Search,Transfer (24+ Hours),"Computer Science, Interdisciplinary Emphasis",2260,Y,Marching Band,N,Graduate,C12,7,13,6,6,11,N,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,6
Western,CYP,M,Eth-1,01524250,Online Application,Transfer,Creative Writing,3776,Y,Softball,Y,T01,C9,1,5,8,16,10,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,14
ID,ROU,M,Eth-7,01309874,Bison Day Registration,Second Degree,"English Education, Secondary",2400,N,Basketball (Men's),Y,Graduate,C10,13,11,4,19,20,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,7
Ondo,RWA,Not Declared,Eth-9,01385487,ACT Tape Load,Test Optional,Project Management,2039,N,Track & Field (Men's),N,T03,C12,4,12,15,4,18,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,6
